REPORTE MENSUAL COMPLETO — ESTRATEGIAS GANADORAS XAUUSD
10 años: 2016-01-04 → 2026-05-06  (123.6 meses)
Objetivos: Ret≥2% | MaxDD≥-7% | PeorDia≥-3% | Trades≥7/mes


================================================================================
  M15  —  M15
  Señal: ver strategy_M15.py  |  SLM=0.8×ATR  TP=5.0×ATR  Hold=12  RP=0.3%
================================================================================
  Mes         Retorno    MaxDD   PeorDia  Trades    WR%       Equity   Obj?
  Apr 2016     +3.82%   -2.38%    -0.80%      10   50.0%       111,696  ✅
  May 2016     +4.63%   -1.59%    -1.59%      12   58.3%       116,873  ✅
  Jun 2016     +2.42%   -2.86%    -0.80%      15   53.3%       119,696  ✅
  Jul 2016     +0.02%   -4.20%    -1.59%      13   38.5%       119,724  ❌
  Aug 2016     +9.12%   -1.78%    -0.80%      13   61.5%       130,642  ✅
  Sep 2016     -1.97%   -2.38%    -0.80%       5   20.0%       128,070  ❌
  Oct 2016     +0.00%   +0.00%    +0.00%       0    0.0%       128,070  ➖
  Nov 2016     +5.00%   +0.00%    +0.00%       3  100.0%       134,478  ❌
  Dec 2016     +0.00%   +0.00%    +0.00%       0    0.0%       134,478  ➖
  Jan 2017     +7.74%   -1.59%    -0.80%      13   61.5%       144,884  ✅
  Feb 2017     +3.19%   -2.97%    -1.59%      16   50.0%       149,504  ✅
  Mar 2017     -1.18%   -3.01%    -0.80%      13   46.2%       147,746  ❌
  Apr 2017     +0.39%   -3.80%    -0.80%      14   50.0%       148,316  ❌
  May 2017     +0.09%   -3.16%    -1.59%       7   28.6%       148,451  ❌
  Jun 2017     -2.16%   -4.05%    -1.59%       9   22.2%       145,240  ❌
  Jul 2017     +0.85%   -1.59%    -0.80%       8   50.0%       146,476  ❌
  Aug 2017     +7.26%   -2.52%    -0.80%      18   61.1%       157,108  ✅
  Sep 2017     +1.63%   -2.62%    -0.80%      10   40.0%       159,673  ❌
  Oct 2017     +3.89%   -0.80%    -0.80%       4   75.0%       165,887  ❌
  Nov 2017     +2.69%   -1.26%    -0.80%       8   62.5%       170,353  ✅
  Dec 2017     +4.04%   +0.00%    +0.00%       2  100.0%       177,235  ❌
  Jan 2018     +3.73%   -2.38%    -0.80%      20   60.0%       183,840  ✅
  Feb 2018     +0.91%   -2.38%    -0.80%       6   33.3%       185,521  ❌
  Mar 2018     +5.33%   +0.00%    +0.00%       3  100.0%       195,414  ❌
  Apr 2018     +0.66%   -1.95%    -1.59%      11   45.5%       196,707  ❌
  May 2018     +0.00%   +0.00%    +0.00%       0    0.0%       196,707  ➖
  Jun 2018     -0.80%   -0.80%    -0.80%       1    0.0%       195,133  ❌
  Jul 2018     +0.00%   +0.00%    +0.00%       0    0.0%       195,133  ➖
  Aug 2018     +0.00%   +0.00%    +0.00%       0    0.0%       195,133  ➖
  Sep 2018     +1.18%   -0.80%    -0.80%       2   50.0%       197,444  ❌
  Oct 2018     -2.89%   -5.46%    -1.11%      14   35.7%       191,734  ❌
  Nov 2018     +6.03%   -2.43%    -0.80%      18   66.7%       203,305  ✅
  Dec 2018     +1.96%   -4.72%    -1.59%      14   35.7%       207,293  ❌
  Jan 2019     +2.79%   -1.86%    -1.03%      16   43.8%       213,080  ✅
  Feb 2019     +7.65%   -1.59%    -0.80%      13   61.5%       229,383  ✅
  Mar 2019     -1.23%   -3.16%    -0.80%       5   20.0%       226,573  ❌
  Apr 2019     +0.67%   +0.00%    +0.00%       1  100.0%       228,096  ❌
  May 2019     +2.37%   -1.71%    -0.80%       9   55.6%       233,499  ✅
  Jun 2019     +5.33%   -1.02%    -0.80%      13   53.8%       245,940  ✅
  Jul 2019     +1.30%   -2.37%    -0.80%      22   45.5%       249,127  ❌
  Aug 2019     +1.30%   -2.35%    -0.80%      15   46.7%       252,358  ❌
  Sep 2019     +1.06%   -1.59%    -0.80%       8   50.0%       255,032  ❌
  Oct 2019     +2.19%   -0.26%    -0.26%       3   66.7%       260,630  ❌
  Nov 2019     -1.55%   -1.55%    -0.80%       2    0.0%       256,589  ❌
  Dec 2019     +4.78%   -1.01%    -0.80%      10   60.0%       268,846  ✅
  Jan 2020     +3.09%   -1.59%    -0.80%      16   50.0%       277,158  ✅
  Feb 2020     +1.51%   -1.59%    -0.80%      11   54.5%       281,339  ❌
  Mar 2020     -2.13%   -2.40%    -1.11%      11   45.5%       275,343  ❌
  Apr 2020     +3.26%   -2.87%    -1.59%      14   50.0%       284,305  ✅
  May 2020     +4.65%   -1.01%    -0.80%      10   70.0%       297,515  ✅
  Jun 2020     +5.63%   -2.20%    -1.59%      15   60.0%       314,269  ✅
  Jul 2020     +7.60%   -2.38%    -0.80%      13   61.5%       338,145  ✅
  Aug 2020     +4.30%   -1.89%    -0.80%      11   54.5%       352,692  ✅
  Sep 2020     +0.39%   -1.59%    -0.80%       7   28.6%       354,051  ❌
  Oct 2020     +1.18%   -0.80%    -0.80%       2   50.0%       358,243  ❌
  Nov 2020     +4.04%   +0.00%    +0.00%       2  100.0%       372,716  ❌
  Dec 2020     +9.85%   -0.80%    -0.80%       8   87.5%       409,421  ✅
  Jan 2021     +0.37%   -1.59%    -0.80%       3   33.3%       410,954  ❌
  Feb 2021     +0.00%   +0.00%    +0.00%       0    0.0%       410,954  ➖
  Mar 2021     +0.00%   +0.00%    +0.00%       0    0.0%       410,954  ➖
  Apr 2021     -1.36%   -4.20%    -0.80%       9   33.3%       405,378  ❌
  May 2021     +3.02%   -2.64%    -1.59%      17   52.9%       417,604  ✅
  Jun 2021     -0.47%   -2.57%    -0.80%       7   28.6%       415,628  ❌
  Jul 2021     +4.63%   -1.59%    -0.80%       7   57.1%       434,852  ✅
  Aug 2021     +1.81%   -1.83%    -1.04%      12   50.0%       442,724  ❌
  Sep 2021     +1.38%   -1.50%    -0.80%       4   50.0%       448,848  ❌
  Oct 2021     +3.32%   -0.80%    -0.80%       9   55.6%       463,764  ✅
  Nov 2021     +0.93%   -2.32%    -1.59%      14   42.9%       468,093  ❌
  Dec 2021     +4.45%   -1.59%    -1.59%       6   50.0%       488,906  ❌
  Jan 2022     +5.06%   -2.23%    -0.80%      16   43.8%       513,668  ✅
  Feb 2022     +6.28%   -1.71%    -0.80%      11   54.5%       545,913  ✅
  Mar 2022     +1.70%   -3.42%    -0.80%      11   45.5%       555,192  ❌
  Apr 2022     +2.16%   -2.06%    -1.27%       8   50.0%       567,168  ✅
  May 2022     +0.00%   +0.00%    +0.00%       0    0.0%       567,168  ➖
  Jun 2022     +0.27%   -0.80%    -0.80%       2   50.0%       568,675  ❌
  Jul 2022     +0.00%   +0.00%    +0.00%       0    0.0%       568,675  ➖
  Aug 2022     +4.95%   -1.59%    -0.80%      10   60.0%       596,852  ✅
  Sep 2022     +0.00%   +0.00%    +0.00%       0    0.0%       596,852  ➖
  Oct 2022     -3.16%   -3.16%    -0.80%       4    0.0%       577,980  ❌
  Nov 2022    +11.26%   -2.38%    -0.80%      16   62.5%       643,076  ✅
  Dec 2022     -2.39%   -5.19%    -1.59%      17   29.4%       627,699  ❌
  Jan 2023     -0.53%   -2.90%    -1.59%      18   38.9%       624,359  ❌
  Feb 2023     -0.78%   -0.80%    -0.80%       2   50.0%       619,516  ❌
  Mar 2023     +6.75%   -1.16%    -0.80%      12   58.3%       661,329  ✅
  Apr 2023     -0.46%   -3.91%    -1.26%      14   42.9%       658,307  ❌
  May 2023     +3.74%   -1.18%    -0.80%       9   55.6%       682,909  ✅
  Jun 2023     +0.00%   +0.00%    +0.00%       0    0.0%       682,909  ➖
  Jul 2023     +1.18%   -3.51%    -0.80%      11   45.5%       690,976  ❌
  Aug 2023     +5.74%   +0.00%    +0.00%       2  100.0%       730,665  ❌
  Sep 2023     -0.62%   -2.38%    -0.80%       7   28.6%       726,157  ❌
  Oct 2023     +7.40%   -0.98%    -0.80%      10   60.0%       779,888  ✅
  Nov 2023     +5.53%   -1.59%    -0.80%      12   58.3%       823,040  ✅
  Dec 2023     +2.41%   -1.64%    -1.59%      14   57.1%       842,834  ✅
  Jan 2024     +3.63%   -0.75%    -0.57%       5   60.0%       873,417  ❌
  Feb 2024     +7.43%   -1.59%    -1.59%       9   77.8%       938,282  ✅
  Mar 2024     -3.33%   -4.04%    -0.80%      11   36.4%       907,055  ❌
  Apr 2024     +8.70%   -2.29%    -0.80%      19   52.6%       986,008  ✅
  May 2024     -3.36%   -3.36%    -1.59%       8   25.0%       952,898  ❌
  Jun 2024     +2.00%   +0.00%    +0.00%       1  100.0%       971,956  ❌
  Jul 2024     +3.32%   -1.82%    -1.03%      13   46.2%     1,004,220  ✅
  Aug 2024     +7.51%   -1.59%    -0.80%      12   66.7%     1,079,644  ✅
  Sep 2024     +5.84%   -0.80%    -0.80%      14   57.1%     1,142,659  ✅
  Oct 2024     -0.85%   -2.38%    -1.59%      17   58.8%     1,132,931  ❌
  Nov 2024     -0.06%   -0.80%    -0.13%       2   50.0%     1,132,278  ❌
  Dec 2024     +0.10%   +0.00%    +0.00%       1  100.0%     1,133,379  ❌
  Jan 2025     -2.64%   -3.97%    -1.59%      14   21.4%     1,103,461  ❌
  Feb 2025     -0.17%   -1.67%    -0.80%      14   42.9%     1,101,575  ❌
  Mar 2025     +8.58%   -0.80%    -0.80%      14   71.4%     1,196,108  ✅
  Apr 2025     +1.00%   -1.41%    -0.80%      14   42.9%     1,208,025  ❌
  May 2025     +0.97%   -1.61%    -0.80%      10   50.0%     1,219,685  ❌
  Jun 2025    +12.75%   -0.80%    -0.80%      12   75.0%     1,375,223  ✅
  Jul 2025     +1.74%   -1.59%    -0.80%      11   54.5%     1,399,102  ❌
  Aug 2025     +0.32%   -3.94%    -0.80%      10   30.0%     1,403,562  ❌
  Sep 2025     +8.00%   -1.10%    -0.80%      10   60.0%     1,515,884  ✅
  Oct 2025    +10.76%   -1.59%    -0.80%      11   72.7%     1,678,979  ✅
  Nov 2025     +3.21%   -1.75%    -0.80%      11   63.6%     1,732,791  ✅
  Dec 2025     +7.70%   -1.59%    -0.80%      20   50.0%     1,866,202  ✅
  Jan 2026    +13.44%   -0.80%    -0.80%      13   84.6%     2,116,936  ✅
  Feb 2026     +8.05%   +0.00%    +0.00%      10  100.0%     2,287,259  ✅
  Mar 2026     +4.60%   -0.80%    -0.80%       8   62.5%     2,392,391  ✅
  Apr 2026     +0.41%   -0.80%    -0.80%       2   50.0%     2,402,119  ❌
  May 2026     +0.00%   +0.00%    +0.00%       0    0.0%     2,402,119  ➖
  ---------------------------------------------------------------------------
  RESUMEN: 51/125 meses pasan | Ȳ Ret=+2.63% | Ȳ DD=-1.72% | Ȳ Peor Día=-0.80% | Ȳ T/mes=9.1 | Ȳ WR=54.9% | Trades totales=1,137
================================================================================
